db_id,uniprot_accession,uniprot_id
DB00001,P00734,THRB_HUMAN
DB00006,P00734,THRB_HUMAN
DB00007,P30968,GNRHR_HUMAN
DB00010,Q02643,GHRHR_HUMAN
DB00014,P22888,LSHR_HUMAN
DB00017,P30988,CALCR_HUMAN
DB00035,P37288,V1AR_HUMAN
DB00035,P47901,V1BR_HUMAN
DB00050,P22888,LSHR_HUMAN
DB00050,P30968,GNRHR_HUMAN
DB00067,P37288,V1AR_HUMAN
DB00067,P30518,V2R_HUMAN
DB00067,P47901,V1BR_HUMAN
DB00091,P08183,MDR1_HUMAN
DB00091,Q96LZ3,CANB2_HUMAN
DB00093,P37288,V1AR_HUMAN
DB00094,P23945,FSHR_HUMAN
DB00104,P30872,SSR1_HUMAN
DB00104,P35346,SSR5_HUMAN
DB00104,P21452,NK2R_HUMAN
DB00106,P30968,GNRHR_HUMAN
DB00107,P01178,NEU1_HUMAN
DB00107,P48147,PPCE_HUMAN
DB00109,Q12882,DPYD_HUMAN
DB00114,P35520,CBS_HUMAN
DB00114,Q9BYV1,AGT2_HUMAN
DB00114,Q99259,DCE1_HUMAN
DB00114,Q16719,KYNU_HUMAN
DB00114,P34896,GLYC_HUMAN
DB00114,Q9Y697,NFS1_HUMAN
DB00114,P17174,AATC_HUMAN
DB00114,P04181,OAT_HUMAN
DB00114,P11926,DCOR_HUMAN
DB00114,Q8N5Z0,AADAT_HUMAN
DB00114,P80404,GABT_HUMAN
DB00114,Q9NVS9,PNPO_HUMAN
DB00114,O95470,SGPL1_HUMAN
DB00114,P17735,ATTY_HUMAN
DB00114,Q16773,KAT1_HUMAN
DB00114,Q8IYQ7,THNSL_HUMAN
DB00114,P06737,PYGL_HUMAN
DB00114,O15270,LCB2_HUMAN
DB00114,Q9Y600,CSAD_HUMAN
DB00114,P19113,DCHS_HUMAN
DB00114,Q96A70,ADC_HUMAN
DB00114,P20132,SDHL_HUMAN
DB00114,O75600,KBL_HUMAN
DB00114,P23378,GCSP_HUMAN
DB00114,P24298,ALAT1_HUMAN
DB00114,Q9Y617,SERC_HUMAN
DB00114,P13196,HEM1_HUMAN
DB00114,P21549,SPYA_HUMAN
DB00114,Q96GD0,PLPP_HUMAN
DB00114,O15269,LCB1_HUMAN
DB00114,P54687,BCAT1_HUMAN
DB00114,O15382,BCAT2_HUMAN
DB00114,O95954,FTCD_HUMAN
DB00114,P00505,AATM_HUMAN
DB00114,P11216,PYGB_HUMAN
DB00114,P11217,PYGM_HUMAN
DB00114,P20711,DDC_HUMAN
DB00114,P34897,GLYM_HUMAN
DB00114,Q2TU84,Q2TU84_HUMAN
DB00114,Q49AK1,Q49AK1_HUMAN
DB00114,Q53ET4,Q53ET4_HUMAN
DB00114,Q53ET7,Q53ET7_HUMAN
DB00114,Q59FK2,Q59FK2_HUMAN
DB00114,Q59GM9,Q59GM9_HUMAN
DB00114,Q59HE2,Q59HE2_HUMAN
DB00114,Q5BJF5,Q5BJF5_HUMAN
DB00114,Q5HYG8,Q5HYG8_HUMAN
DB00114,Q5JAM2,Q5JAM2_HUMAN
DB00114,Q5JWL9,Q5JWL9_HUMAN
DB00114,Q5T7G6,Q5T7G6_HUMAN
DB00114,Q5VZ30,Q5VZ30_HUMAN
DB00114,Q5W5T9,Q5W5T9_HUMAN
DB00114,Q6IAV9,Q6IAV9_HUMAN
DB00114,Q6IBS8,Q6IBS8_HUMAN
DB00114,Q6P996,Q6P996_HUMAN
DB00114,Q6YP21,KAT3_HUMAN
DB00114,Q6ZQY3,Q6ZQY3_HUMAN
DB00114,Q7L670,Q7L670_HUMAN
DB00114,Q86YJ9,Q86YJ9_HUMAN
DB00114,Q8IUZ5,AT2L2_HUMAN
DB00114,Q8IVA8,Q8IVA8_HUMAN
DB00114,Q8N1A5,Q8N1A5_HUMAN
DB00114,Q8N4L9,Q8N4L9_HUMAN
DB00114,Q8N6H3,Q8N6H3_HUMAN
DB00114,Q8TD30,ALAT2_HUMAN
DB00114,Q96EN8,MOCOS_HUMAN
DB00114,Q96GA7,SDSL_HUMAN
DB00114,Q96HY0,Q96HY0_HUMAN
DB00114,Q96JQ3,Q96JQ3_HUMAN
DB00114,Q9BXA1,Q9BXA1_HUMAN
DB00114,Q9GZT4,SRR_HUMAN
DB00114,Q9NZR7,Q9NZR7_HUMAN
DB00114,Q9UGI5,Q9UGI5_HUMAN
DB00114,Q9UJX1,Q9UJX1_HUMAN
DB00114,Q9Y602,Q9Y602_HUMAN
DB00115,P20061,TCO1_HUMAN
DB00115,Q9UBK8,MTRR_HUMAN
DB00115,P20062,TCO2_HUMAN
DB00115,Q8IVH4,MMAA_HUMAN
DB00115,O60494,CUBN_HUMAN
DB00115,P22033,MUTA_HUMAN
DB00116,P11586,C1TC_HUMAN
DB00116,P13995,MTDC_HUMAN
DB00116,P48728,GCST_HUMAN
DB00116,Q96IG6,Q96IG6_HUMAN
DB00116,O75891,FTHFD_HUMAN
DB00116,Q99707,METH_HUMAN
DB00116,O95954,FTCD_HUMAN
DB00116,P31939,PUR9_HUMAN
DB00116,P34896,GLYC_HUMAN
DB00116,P34897,GLYM_HUMAN
DB00116,P42898,MTHR_HUMAN
DB00116,Q53ET4,Q53ET4_HUMAN
DB00116,Q5BJF5,Q5BJF5_HUMAN
DB00116,Q5HYG8,Q5HYG8_HUMAN
DB00116,Q5SNW5,Q5SNW5_HUMAN
DB00116,Q8N1A5,Q8N1A5_HUMAN
DB00116,Q96DP5,FMT_HUMAN
DB00116,Q96HY0,Q96HY0_HUMAN
DB00116,Q9NY62,Q9NY62_HUMAN
DB00117,P19113,DCHS_HUMAN
DB00117,P12081,SYH_HUMAN
DB00117,P42357,HUTH_HUMAN
DB00118,P19623,SPEE_HUMAN
DB00118,P17707,DCAM_HUMAN
DB00118,P31153,METK2_HUMAN
DB00118,P35520,CBS_HUMAN
DB00118,Q00266,METK1_HUMAN
DB00118,Q9NZL9,MAT2B_HUMAN
DB00119,O15427,MOT4_HUMAN
DB00119,P36021,MOT8_HUMAN
DB00119,Q9BYV1,AGT2_HUMAN
DB00119,O15375,MOT6_HUMAN
DB00119,P30613,KPYR_HUMAN
DB00119,O15403,MOT7_HUMAN
DB00119,O60669,MOT2_HUMAN
DB00119,P14618,KPYM_HUMAN
DB00119,P80404,GABT_HUMAN
DB00119,O15374,MOT5_HUMAN
DB00119,O95907,MOT3_HUMAN
DB00119,P53985,MOT1_HUMAN
DB00119,P11498,PYC_HUMAN
DB00120,P17735,ATTY_HUMAN
DB00120,Q9UHI5,LAT2_HUMAN
DB00120,Q9Y285,SYFA_HUMAN
DB00120,P00439,PH4H_HUMAN
DB00120,O95363,SYFM_HUMAN
DB00120,Q9NSD9,SYFB_HUMAN
DB00120,P07101,TY3H_HUMAN
DB00121,P05166,PCCB_HUMAN
DB00121,P50747,BPL1_HUMAN
DB00121,Q9Y289,SC5A6_HUMAN
DB00121,Q9HCC0,MCCC2_HUMAN
DB00121,O00763,COA2_HUMAN
DB00121,Q96RQ3,MCCA_HUMAN
DB00121,P11498,PYC_HUMAN
DB00121,P05165,PCCA_HUMAN
DB00121,Q13085,COA1_HUMAN
DB00122,Q9Y5K3,PCY1B_HUMAN
DB00122,P22303,ACES_HUMAN
DB00122,P28329,CLAT_HUMAN
DB00122,P35790,CHKA_HUMAN
DB00122,Q8NE62,CHDH_HUMAN
DB00122,Q9GZV3,SC5A7_HUMAN
DB00122,P49585,PCY1A_HUMAN
DB00122,O14939,PLD2_HUMAN
DB00122,P06276,CHLE_HUMAN
DB00122,Q13393,PLD1_HUMAN
DB00122,Q8TCT1,PHOP1_HUMAN
DB00122,Q96BZ4,PLD4_HUMAN
DB00123,P30825,CTR1_HUMAN
DB00123,O43246,CTR4_HUMAN
DB00123,Q8WY07,CTR3_HUMAN
DB00123,P52569,CTR2_HUMAN
DB00123,Q15046,SYK_HUMAN
DB00125,Q8WY07,CTR3_HUMAN
DB00125,P81272,NOS2B_HUMAN
DB00125,Q96A70,ADC_HUMAN
DB00125,P04424,ARLY_HUMAN
DB00125,P35228,NOS2A_HUMAN
DB00125,P30825,CTR1_HUMAN
DB00125,Q14961,NOS2C_HUMAN
DB00125,P78540,ARGI2_HUMAN
DB00125,O43246,CTR4_HUMAN
DB00125,P00966,ASSY_HUMAN
DB00125,P29474,NOS3_HUMAN
DB00126,P13674,P4HA1_HUMAN
DB00126,Q9UHI7,S23A1_HUMAN
DB00126,Q02809,PLOD1_HUMAN
DB00126,O00469,PLOD2_HUMAN
DB00126,O60568,PLOD3_HUMAN
DB00126,O75936,BODG_HUMAN
DB00126,P09172,DOPO_HUMAN
DB00126,P19021,AMD_HUMAN
DB00126,Q32P28,P3H1_HUMAN
DB00126,Q6N063,Q6N063_HUMAN
DB00126,Q8IVL5,P3H2_HUMAN
DB00126,Q8IVL6,P3H3_HUMAN
DB00126,Q8N543,Q8N543_HUMAN
DB00126,Q96KS0,EGLN2_HUMAN
DB00126,Q9BY66,JAD1D_HUMAN
DB00126,Q9GZT9,EGLN1_HUMAN
DB00126,Q9H6Z9,EGLN3_HUMAN
DB00126,Q9NVH6,TMLH_HUMAN
DB00126,Q9NXG6,EGLX_HUMAN
DB00127,P21673,SAT1_HUMAN
DB00127,Q9NWM0,SMOX_HUMAN
DB00127,Q96F10,SAT2_HUMAN
DB00127,P19623,SPEE_HUMAN
DB00127,P52788,SPSY_HUMAN
DB00127,P11926,DCOR_HUMAN
DB00127,P19801,ABP1_HUMAN
DB00127,Q5TER2,Q5TER2_HUMAN
DB00128,Q9UJS0,CMC2_HUMAN
DB00128,P17174,AATC_HUMAN
DB00128,Q546F9,Q546F9_HUMAN
DB00128,P45381,ACY2_HUMAN
DB00128,P08243,ASNS_HUMAN
DB00128,P00966,ASSY_HUMAN
DB00128,Q03154,ACY1_HUMAN
DB00128,P00505,AATM_HUMAN
DB00128,P14868,SYDC_HUMAN
DB00128,O75746,CMC1_HUMAN
DB00128,Q12797,ASPH_HUMAN
DB00128,P22234,PUR6_HUMAN
DB00128,P27708,PYR1_HUMAN
DB00128,P30520,PURA2_HUMAN
DB00128,P43005,EAA3_HUMAN
DB00128,Q2TU84,Q2TU84_HUMAN
DB00128,Q53FL3,Q53FL3_HUMAN
DB00128,Q5SVJ2,Q5SVJ2_HUMAN
DB00128,Q5SY84,Q5SY84_HUMAN
DB00128,Q5T6L4,Q5T6L4_HUMAN
DB00128,Q6PI48,SYDM_HUMAN
DB00128,Q7L266,Q7L266_HUMAN
DB00128,Q8N142,PURA1_HUMAN
DB00128,Q96HD9,ACY3_HUMAN
DB00129,P04181,OAT_HUMAN
DB00129,P00480,OTC_HUMAN
DB00129,P05089,ARGI1_HUMAN
DB00129,P54368,OAZ1_HUMAN
DB00129,P52569,CTR2_HUMAN
DB00129,Q9BXI2,ORNT2_HUMAN
DB00129,O43246,CTR4_HUMAN
DB00129,P30825,CTR1_HUMAN
DB00129,P78540,ARGI2_HUMAN
DB00129,Q9Y619,ORNT1_HUMAN
DB00129,Q8WY07,CTR3_HUMAN
DB00129,O95190,OAZ2_HUMAN
DB00129,Q9UMX2,OAZ3_HUMAN
DB00130,Q15758,AAAT_HUMAN
DB00130,P49915,GUAA_HUMAN
DB00130,P08243,ASNS_HUMAN
DB00130,Q16773,KAT1_HUMAN
DB00130,Q9UI32,GLSL_HUMAN
DB00130,O94925,GLSK_HUMAN
DB00130,P17812,PYRG1_HUMAN
DB00130,Q06203,PUR1_HUMAN
DB00130,O15067,PUR4_HUMAN
DB00130,O75879,GATB_HUMAN
DB00130,O94808,GFPT2_HUMAN
DB00130,P15104,GLNA_HUMAN
DB00130,P27708,PYR1_HUMAN
DB00130,P47897,SYQ_HUMAN
DB00130,Q6IA69,NADE1_HUMAN
DB00130,Q9UHI5,LAT2_HUMAN
DB00131,P23109,AMPD1_HUMAN
DB00131,Q9Y478,AAKB1_HUMAN
DB00131,P07741,APT_HUMAN
DB00131,Q9NUB1,ACS2L_HUMAN
DB00131,Q9NR19,ACSA_HUMAN
DB00131,Q13131,AAPK1_HUMAN
DB00131,Q08828,ADCY1_HUMAN
DB00131,P33121,ACSL1_HUMAN
DB00131,P16220,CREB1_HUMAN
DB00131,P11309,PIM1_HUMAN
DB00131,Q07343,PDE4B_HUMAN
DB00131,P06737,PYGL_HUMAN
DB00131,Q08499,PDE4D_HUMAN
DB00131,P09467,F16P1_HUMAN
DB00131,Q8IV48,THEX1_HUMAN
DB00132,O15540,FABPB_HUMAN
DB00132,O60427,O60427_HUMAN
DB00132,O95864,O95864_HUMAN
DB00132,P32418,NAC1_HUMAN
DB00132,Q8NER1,TRPV1_HUMAN
DB00133,P35520,CBS_HUMAN
DB00133,P20132,SDHL_HUMAN
DB00133,Q9GZT4,SRR_HUMAN
DB00133,O15270,LCB2_HUMAN
DB00133,O15269,LCB1_HUMAN
DB00133,P49591,SYS_HUMAN
DB00133,P21549,SPYA_HUMAN
DB00134,P31153,METK2_HUMAN
DB00134,Q9UBK8,MTRR_HUMAN
DB00134,Q00266,METK1_HUMAN
DB00134,Q99707,METH_HUMAN
DB00134,Q9UJ68,MSRA_HUMAN
DB00134,P50579,AMPM2_HUMAN
DB00134,P56192,SYM_HUMAN
DB00134,Q93088,BHMT_HUMAN
DB00134,Q96GW9,SYMM_HUMAN
DB00134,Q9H2M3,BHMT2_HUMAN
DB00134,Q9NZL9,MAT2B_HUMAN
DB00135,P07101,TY3H_HUMAN
DB00135,Q9Y2Z4,SYYM_HUMAN
DB00135,P54577,SYYC_HUMAN
DB00135,P17735,ATTY_HUMAN
DB00136,O15528,CP27B_HUMAN
DB00136,P11473,VDR_HUMAN
DB00137,P02768,ALBU_HUMAN
DB00138,Q9UPY5,XCT_HUMAN
DB00138,P82251,BAT1_HUMAN
DB00138,Q07837,SLC31_HUMAN
DB00139,P31040,DHSA_HUMAN
DB00139,Q8WWT9,S13A3_HUMAN
DB00139,Q13183,S13A2_HUMAN
DB00139,Q9BZW2,S13A1_HUMAN
DB00139,Q96I99,SUCB2_HUMAN
DB00139,O14756,O14756_HUMAN
DB00139,O14521,DHSD_HUMAN
DB00139,O15460,P4HA2_HUMAN
DB00139,O60568,PLOD3_HUMAN
DB00139,O75936,BODG_HUMAN
DB00139,P13674,P4HA1_HUMAN
DB00139,P21912,DHSB_HUMAN
DB00139,P51649,SSDH_HUMAN
DB00139,P53597,SUCA_HUMAN
DB00139,P55809,SCOT_HUMAN
DB00139,Q02809,PLOD1_HUMAN
DB00139,Q12797,ASPH_HUMAN
DB00139,Q32P28,P3H1_HUMAN
DB00139,Q5T9Q6,Q5T9Q6_HUMAN
DB00139,Q8IVL5,P3H2_HUMAN
DB00139,Q8IVL6,P3H3_HUMAN
DB00139,Q99643,C560_HUMAN
DB00139,Q9BXA5,SUCR1_HUMAN
DB00139,Q9BYC2,SCOT2_HUMAN
DB00139,Q9NVH6,TMLH_HUMAN
DB00139,Q9P2R7,SUCB1_HUMAN
DB00139,Q9UBX3,DIC_HUMAN
DB00140,P30043,BLVRB_HUMAN
DB00140,Q969G6,RIFK_HUMAN
DB00140,P06737,PYGL_HUMAN
DB00141,P51606,RENBP_HUMAN
DB00141,P15291,B4GT1_HUMAN
DB00141,O60512,B4GT3_HUMAN
DB00141,O60513,B4GT4_HUMAN
DB00141,O60909,B4GT2_HUMAN
DB00142,P00367,DHE3_HUMAN
DB00142,P39086,GRIK1_HUMAN
DB00142,P42261,GRIA1_HUMAN
DB00142,Q04609,FOLH1_HUMAN
DB00142,Q05329,DCE2_HUMAN
DB00142,Q99259,DCE1_HUMAN
DB00142,O95954,FTCD_HUMAN
DB00142,P42262,GRIA2_HUMAN
DB00142,P42263,GRIA3_HUMAN
DB00142,P48058,GRIA4_HUMAN
DB00142,P54886,P5CS_HUMAN
DB00142,Q13002,GRIK2_HUMAN
DB00142,Q13003,GRIK3_HUMAN
DB00142,Q13255,MGR1_HUMAN
DB00142,Q14833,MGR4_HUMAN
DB00142,Q16099,GRIK4_HUMAN
DB00142,Q16478,GRIK5_HUMAN
DB00142,Q14831,MGR7_HUMAN
DB00142,O00222,MGR8_HUMAN
DB00142,O00341,EAA5_HUMAN
DB00142,O14841,OPLA_HUMAN
DB00142,O15067,PUR4_HUMAN
DB00142,O15382,BCAT2_HUMAN
DB00142,O15399,NMDE4_HUMAN
DB00142,O43424,GRID2_HUMAN
DB00142,O60391,NMD3B_HUMAN
DB00142,O75879,GATB_HUMAN
DB00142,O94925,GLSK_HUMAN
DB00142,P00505,AATM_HUMAN
DB00142,P07814,SYEP_HUMAN
DB00142,P08243,ASNS_HUMAN
DB00142,P15104,GLNA_HUMAN
DB00142,P17174,AATC_HUMAN
DB00142,P17735,ATTY_HUMAN
DB00142,P24298,ALAT1_HUMAN
DB00142,P38435,VKGC_HUMAN
DB00142,P43003,EAA1_HUMAN
DB00142,P43004,EAA2_HUMAN
DB00142,P43005,EAA3_HUMAN
DB00142,P48506,GSH1_HUMAN
DB00142,P48664,EAA4_HUMAN
DB00142,P49448,DHE4_HUMAN
DB00142,P49915,GUAA_HUMAN
DB00142,P54687,BCAT1_HUMAN
DB00142,P80404,GABT_HUMAN
DB00142,Q05586,NMDZ1_HUMAN
DB00142,Q05932,FOLC_HUMAN
DB00142,Q07075,AMPE_HUMAN
DB00142,Q12879,NMDE1_HUMAN
DB00142,Q13224,NMDE2_HUMAN
DB00142,Q14957,NMDE3_HUMAN
DB00142,Q2TU84,Q2TU84_HUMAN
DB00142,Q53FL3,Q53FL3_HUMAN
DB00142,Q5JPH6,SYEM_HUMAN
DB00142,Q5TDP6,GLUD1_HUMAN
DB00142,Q6IA69,NADE1_HUMAN
DB00142,Q6YP21,KAT3_HUMAN
DB00142,Q8N159,NAGS_HUMAN
DB00142,Q8N5Z0,AADAT_HUMAN
DB00142,Q8TCU5,NMD3A_HUMAN
DB00142,Q8TD30,ALAT2_HUMAN
DB00142,Q92820,GGH_HUMAN
DB00142,Q9H1K4,GHC2_HUMAN
DB00142,Q9H936,GHC1_HUMAN
DB00142,Q9UDR5,AASS_HUMAN
DB00142,Q9UI32,GLSL_HUMAN
DB00142,Q9ULA0,DNPEP_HUMAN
DB00142,Q9ULK0,GRID1_HUMAN
DB00142,Q9UPY5,XCT_HUMAN
DB00142,Q9Y5X6,Q9Y5X6_HUMAN
DB00142,Q9Y617,SERC_HUMAN
DB00143,P00390,GSHR_HUMAN
DB00143,P48637,GSHB_HUMAN
DB00143,P09488,GSTM1_HUMAN
DB00143,Q9Y2Q3,GSTK1_HUMAN
DB00143,Q16772,GSTA3_HUMAN
DB00143,P21266,GSTM3_HUMAN
DB00143,O15217,GSTA4_HUMAN
DB00143,Q03013,GSTM4_HUMAN
DB00143,Q7RTV2,GSTA5_HUMAN
DB00143,P09211,GSTP1_HUMAN
DB00143,P78417,GSTO1_HUMAN
DB00143,P07203,GPX1_HUMAN
DB00143,P18283,GPX2_HUMAN
DB00143,O43708,MAAI_HUMAN
DB00143,O75715,GPX5_HUMAN
DB00143,P22352,GPX3_HUMAN
DB00143,Q04760,LGUL_HUMAN
DB00143,Q16873,LTC4S_HUMAN
DB00143,O95881,TXD12_HUMAN
DB00143,P08263,GSTA1_HUMAN
DB00143,P09210,GSTA2_HUMAN
DB00143,P19440,GGT1_HUMAN
DB00143,P28161,GSTM2_HUMAN
DB00143,P35754,GLRX1_HUMAN
DB00143,P36969,GPX4_HUMAN
DB00143,P46439,GSTM5_HUMAN
DB00143,P59796,GPX6_HUMAN
DB00143,Q6NSD4,Q6NSD4_HUMAN
DB00143,Q6PI42,Q6PI42_HUMAN
DB00143,Q8TED1,Q8TED1_HUMAN
DB00143,Q96SL4,GPX7_HUMAN
DB00143,Q99735,MGST2_HUMAN
DB00143,Q9H4Y5,GSTO2_HUMAN
DB00143,Q9NS18,GLRX2_HUMAN
DB00144,Q9Y6T7,DGKB_HUMAN
DB00144,Q9UG56,PISD_HUMAN
DB00144,P17252,KPCA_HUMAN
DB00144,O00443,P3C2A_HUMAN
DB00144,P46100,ATRX_HUMAN
DB00144,P49619,DGKG_HUMAN
DB00144,Q16760,DGKD_HUMAN
DB00144,Q8N3E9,Q8N3E9_HUMAN
DB00144,Q9Y2Q0,AT8A1_HUMAN
DB00145,P48637,GSHB_HUMAN
DB00145,P23415,GLRA1_HUMAN
DB00145,P21549,SPYA_HUMAN
DB00145,P48167,GLRB_HUMAN
DB00145,P34896,GLYC_HUMAN
DB00145,O75311,GLRA3_HUMAN
DB00145,P23416,GLRA2_HUMAN
DB00145,P34897,GLYM_HUMAN
DB00145,O60391,NMD3B_HUMAN
DB00145,P23378,GCSP_HUMAN
DB00145,P48067,SC6A9_HUMAN
DB00145,O75600,KBL_HUMAN
DB00145,P13196,HEM1_HUMAN
DB00145,P22557,HEM0_HUMAN
DB00145,P41250,SYG_HUMAN
DB00145,Q12879,NMDE1_HUMAN
DB00145,Q14032,BAAT_HUMAN
DB00145,Q14330,GPR18_HUMAN
DB00145,Q14957,NMDE3_HUMAN
DB00145,Q53ET4,Q53ET4_HUMAN
DB00145,Q5BJF5,Q5BJF5_HUMAN
DB00145,Q5HYG8,Q5HYG8_HUMAN
DB00145,Q8N1A5,Q8N1A5_HUMAN
DB00145,Q9BYV1,AGT2_HUMAN
DB00145,Q9P0Z9,SOX_HUMAN
DB00145,Q9Y345,SC6A5_HUMAN
DB00146,O15528,CP27B_HUMAN
DB00146,P11473,VDR_HUMAN
DB00147,O00764,PDXK_HUMAN
DB00147,Q96GD0,PLPP_HUMAN
DB00148,P48029,SC6A8_HUMAN
DB00148,P06732,KCRM_HUMAN
DB00148,P12532,KCRU_HUMAN
DB00148,P12277,KCRB_HUMAN
DB00148,P17540,KCRS_HUMAN
DB00149,Q15031,SYLM_HUMAN
DB00149,Q9P2J5,SYLC_HUMAN
DB00149,O15382,BCAT2_HUMAN
DB00149,P54687,BCAT1_HUMAN
DB00150,Q8IWU9,TPH2_HUMAN
DB00150,P23381,SYW_HUMAN
DB00150,P14902,I23O_HUMAN
DB00150,P17752,TPH1_HUMAN
DB00150,P20711,DDC_HUMAN
DB00150,Q9UGM6,SYWM_HUMAN
DB00151,P49589,SYCC_HUMAN
DB00151,P48506,GSH1_HUMAN
DB00151,Q16857,Q16857_HUMAN
DB00151,P17174,AATC_HUMAN
DB00151,P35520,CBS_HUMAN
DB00151,Q16878,CDO1_HUMAN
DB00151,P16455,MGMT_HUMAN
DB00151,P48637,GSHB_HUMAN
DB00151,Q9BZV2,S19A3_HUMAN
DB00151,Q9HA77,SYCM_HUMAN
DB00151,Q9Y600,CSAD_HUMAN
DB00151,Q9Y697,NFS1_HUMAN
DB00152,Q9H3S4,TPK1_HUMAN
DB00152,Q9BZV2,S19A3_HUMAN
DB00153,O15528,CP27B_HUMAN
DB00153,P11473,VDR_HUMAN
DB00153,Q6VVX0,CP2R1_HUMAN
DB00154,P35354,PGH2_HUMAN
DB00154,P23219,PGH1_HUMAN
DB00154,O15540,FABPB_HUMAN
DB00155,P29474,NOS3_HUMAN
DB00155,P00966,ASSY_HUMAN
DB00155,Q5T6L4,Q5T6L4_HUMAN
DB00155,P81272,NOS2B_HUMAN
DB00155,P00480,OTC_HUMAN
DB00155,P29475,NOS1_HUMAN
DB00155,P35228,NOS2A_HUMAN
DB00155,Q9UM07,PADI4_HUMAN
DB00155,Q14961,NOS2C_HUMAN
DB00155,Q6TGC4,PADI6_HUMAN
